,Unnamed: 0,strain,gisaid_epi_isl,date,length,age,sex,pangolin_lineage,virusType
25960,7654,,EPI_ISL_13546681,2022-05-29,29718.0,39,Female,BA.5.5,omicron
25961,7655,,EPI_ISL_13546699,2022-05-29,29724.0,59,Female,BA.2.12.1,omicron
25962,7656,,EPI_ISL_13546694,2022-05-29,29724.0,29,Female,BA.2.12.1,omicron
25963,7657,,EPI_ISL_13546695,2022-05-29,29724.0,46,Female,BA.2.12.1,omicron
25964,7658,,EPI_ISL_13543944,2022-06-10,29718.0,35,Male,BA.5.5,omicron
25965,7659,,EPI_ISL_13543943,2022-06-10,29724.0,52,Female,BA.2.22,omicron
25966,7660,,EPI_ISL_13543960,2022-06-10,29724.0,61,Female,BA.2.12.1,omicron
25967,7661,,EPI_ISL_13543970,2022-06-10,29709.0,21,Male,BE.1.1,omicron
25968,7662,,EPI_ISL_13543982,2022-06-10,29709.0,71,Male,BA.4.1,omicron
25969,7663,,EPI_ISL_13543981,2022-06-10,29718.0,63,Female,BA.5.5,omicron
25970,7664,,EPI_ISL_13543983,2022-06-10,29724.0,47,Male,BA.2.12.1,omicron
25971,7665,,EPI_ISL_13543986,2022-06-10,29724.0,57,Female,BA.2.3,omicron
25972,7666,,EPI_ISL_13543975,2022-06-10,29701.0,31,Female,BA.2.12.1,omicron
25973,7667,,EPI_ISL_13543974,2022-06-10,29724.0,17,Female,BA.2.12.1,omicron
25974,7668,,EPI_ISL_13543993,2022-06-10,29724.0,23,Female,BA.2.12.1,omicron
25975,7669,,EPI_ISL_13543984,2022-06-10,29724.0,62,Male,BA.2.81,omicron
25976,7670,,EPI_ISL_13544009,2022-06-11,29724.0,33,Female,BA.2.12.1,omicron
25977,7671,,EPI_ISL_13544006,2022-06-10,29724.0,77,Male,BA.2.12.1,omicron
25978,7672,,EPI_ISL_13544015,2022-06-11,29718.0,8,Male,BA.2.12.1,omicron
25979,7673,,EPI_ISL_13544020,2022-06-11,29724.0,38,Male,BA.2.12.1,omicron
25980,7674,,EPI_ISL_13544023,2022-06-11,29718.0,32,Female,BA.5.5,omicron
25981,7675,,EPI_ISL_13544024,2022-06-11,29718.0,62,Female,BA.5.5,omicron
25982,7676,,EPI_ISL_13544019,2022-06-11,29709.0,55,Male,BA.4.1,omicron
25983,7677,,EPI_ISL_13544036,2022-06-11,29724.0,46,Male,BA.2.12.1,omicron
25984,7678,,EPI_ISL_13544016,2022-06-11,29724.0,23,Male,BA.2.12.1,omicron
25985,7679,,EPI_ISL_13544034,2022-06-11,29709.0,75,Female,BA.4.6,omicron
25986,7680,,EPI_ISL_13544045,2022-06-11,29724.0,55,Male,BA.2.12.1,omicron
25987,7681,,EPI_ISL_13544032,2022-06-11,29718.0,26,Male,BA.5.5,omicron
25988,7682,,EPI_ISL_13544033,2022-06-11,29718.0,59,Female,BA.5.5,omicron
25989,7683,,EPI_ISL_13544027,2022-06-11,29709.0,66,Male,BA.4.1,omicron
25990,7684,,EPI_ISL_13544030,2022-06-11,29718.0,22,Female,BA.5.5,omicron
25991,7685,,EPI_ISL_13544042,2022-06-11,29709.0,66,Female,BA.4,omicron
25992,7686,,EPI_ISL_13544028,2022-06-11,29709.0,44,Female,BA.4.1,omicron
25993,7687,,EPI_ISL_13544048,2022-06-11,29709.0,19,Male,BA.4.1,omicron
25994,7688,,EPI_ISL_13544044,2022-06-11,29724.0,53,Male,BA.2,omicron
25995,7689,,EPI_ISL_13544038,2022-06-11,29718.0,52,Female,BA.5.5,omicron
25996,7690,,EPI_ISL_13544052,2022-06-11,29718.0,60,Female,BA.5.5,omicron
25997,7691,,EPI_ISL_13543934,2022-06-10,29718.0,46,Male,BA.5.6,omicron
25998,7692,,EPI_ISL_13542834,2022-06-14,29376.0,66,Female,BA.5,omicron
25999,7693,,EPI_ISL_13542186,2022-06-13,29532.0,22,Male,BA.5,omicron
26000,7694,,EPI_ISL_13540598,2022-06-09,29235.0,41,Female,BA.2.12.1,omicron
26001,7695,,EPI_ISL_13540708,2022-06-10,29674.0,42,Male,BA.4.1,omicron
26002,7696,,EPI_ISL_13540707,2022-06-10,29694.0,20,Female,BA.2,omicron
26003,7697,,EPI_ISL_13540626,2022-06-09,29727.0,16,Female,BA.2.12.1,omicron
26004,7698,,EPI_ISL_13149054,2022-05-14,29694.0,23,Male,BA.2.12.1,omicron
26005,7699,,EPI_ISL_13151863,2022-05-10,29726.0,48,Male,BA.2.12.1,omicron
26006,7700,,EPI_ISL_13152057,2022-05-13,29694.0,28,Male,BA.2.3,omicron
26007,7701,,EPI_ISL_13152159,2022-05-10,29625.0,76,Female,BA.2.3,omicron
26008,7702,,EPI_ISL_13154153,2022-05-11,29723.0,30,Female,BA.2.12.1,omicron
26009,7703,,EPI_ISL_13154275,2022-05-11,29721.0,26,Female,BA.2.12.1,omicron
26010,7704,,EPI_ISL_13409502,2022-05-17,29692.0,21,Female,BA.2.12.1,omicron
26011,7705,,EPI_ISL_13409622,2022-06-01,29690.0,28,Male,BA.2,omicron
26012,7706,,EPI_ISL_13409621,2022-06-01,29677.0,22,Male,BA.4.1,omicron
26013,7707,,EPI_ISL_13159760,2022-06-02,29687.0,61,Female,BA.2.12.1,omicron
26014,7708,,EPI_ISL_13225686,2022-05-20,29709.0,28,Male,BA.2,omicron
26015,7709,,EPI_ISL_13289886,2022-05-26,29724.0,36,Male,BA.2.12.1,omicron
26016,7710,,EPI_ISL_13433100,2022-06-02,29724.0,33,Male,BA.2.12.1,omicron
26017,7711,,EPI_ISL_13432641,2022-06-01,29718.0,27,Female,BA.5.5,omicron
26018,7712,,EPI_ISL_13432694,2022-06-01,29724.0,61,Male,BA.2.12.1,omicron
26019,7713,,EPI_ISL_13432820,2022-06-02,29723.0,72,Female,BA.2.12.1,omicron
26020,7714,,EPI_ISL_13432791,2022-06-02,29709.0,47,Male,BA.4.1,omicron
26021,7715,,EPI_ISL_13432799,2022-06-02,29736.0,51,Female,BA.2.41,omicron
26022,7716,,EPI_ISL_13432840,2022-06-02,29703.0,80,Female,BA.5.5,omicron
26023,7717,,EPI_ISL_13432835,2022-06-02,29724.0,48,Female,BA.2,omicron
26024,7718,,EPI_ISL_13432833,2022-06-02,29724.0,55,Female,BA.2.1,omicron
26025,7719,,EPI_ISL_13432910,2022-06-02,29724.0,41,Female,BA.2.12.1,omicron
26026,7720,,EPI_ISL_13433056,2022-06-02,29724.0,53,Female,BA.2.12.1,omicron
26027,7721,,EPI_ISL_13433042,2022-06-02,29724.0,38,Male,BA.2.12.1,omicron
26028,7722,,EPI_ISL_13433380,2022-06-03,29724.0,25,Female,BA.2,omicron
26029,7723,,EPI_ISL_13433392,2022-06-03,29724.0,47,Female,BA.2.12.1,omicron
26030,7724,,EPI_ISL_13433382,2022-06-03,29724.0,21,Female,BA.2.12.1,omicron
26031,7725,,EPI_ISL_13433396,2022-06-03,29724.0,37,Female,BA.2,omicron
26032,7726,,EPI_ISL_13433375,2022-06-03,29724.0,27,Male,BA.2.12.1,omicron
26033,7727,,EPI_ISL_13433518,2022-06-03,29724.0,60,Female,BA.2.12.1,omicron
26034,7728,,EPI_ISL_13433510,2022-06-03,29724.0,16,Male,BA.2.12.1,omicron
26035,7729,,EPI_ISL_13433663,2022-06-04,29724.0,46,Female,BA.2.12.1,omicron
26036,7730,,EPI_ISL_13433661,2022-06-04,29724.0,66,Female,BA.2,omicron
26037,7731,,EPI_ISL_13433681,2022-06-04,29724.0,43,Male,BA.2.12.1,omicron
26038,7732,,EPI_ISL_13433671,2022-06-04,29724.0,27,Female,BA.2.12.1,omicron
26039,7733,,EPI_ISL_13433672,2022-06-04,29724.0,36,Female,BA.2.3,omicron
26040,7734,,EPI_ISL_13433667,2022-06-04,29724.0,49,Male,BA.2.3,omicron
26041,7735,,EPI_ISL_13433668,2022-06-04,29724.0,39,Female,BA.2.12.1,omicron
26042,7736,,EPI_ISL_13433726,2022-06-04,29718.0,28,Female,BA.5.5,omicron
26043,7737,,EPI_ISL_13433685,2022-06-04,29724.0,23,Female,BA.2.12,omicron
26044,7738,,EPI_ISL_13433677,2022-06-04,29718.0,10,Male,BA.5.5,omicron
26045,7739,,EPI_ISL_13433730,2022-06-04,29725.0,57,Male,BA.2.12.1,omicron
26046,7740,,EPI_ISL_13433756,2022-06-04,29724.0,52,Female,BA.2.18,omicron
26047,7741,,EPI_ISL_13433761,2022-06-04,29718.0,48,Female,BA.5.5,omicron
26048,7742,,EPI_ISL_13433728,2022-06-04,29718.0,38,Female,BA.5.5,omicron
26049,7743,,EPI_ISL_13433714,2022-06-04,29718.0,44,Male,BA.5.5,omicron
26050,7744,,EPI_ISL_13433735,2022-06-04,29724.0,64,Female,BA.2.12.1,omicron
26051,7745,,EPI_ISL_13433722,2022-06-04,29724.0,47,Female,BA.2.12.1,omicron
26052,7746,,EPI_ISL_13433754,2022-06-04,29724.0,24,Female,BA.2.12,omicron
26053,7747,,EPI_ISL_13433752,2022-06-04,29724.0,41,Male,BA.2.12.1,omicron
26054,7748,,EPI_ISL_13433763,2022-06-04,29724.0,30,Female,BA.2.3,omicron
26055,7749,,EPI_ISL_13433750,2022-06-04,29721.0,52,Female,BA.2.12.1,omicron
26056,7750,,EPI_ISL_13433759,2022-06-04,29724.0,62,Male,BA.2.9,omicron
26057,7751,,EPI_ISL_13433757,2022-06-04,29724.0,37,Female,BA.2.12.1,omicron
26058,7752,,EPI_ISL_13434870,2022-05-31,29670.0,66,Male,BA.2,omicron
26059,7753,,EPI_ISL_13434882,2022-05-31,29724.0,33,Female,BA.2,omicron
26060,7754,,EPI_ISL_13434894,2022-05-31,29724.0,36,Female,BA.2,omicron
26061,7755,,EPI_ISL_13434906,2022-05-31,29715.0,31,Female,BA.2.12.1,omicron
26062,7756,,EPI_ISL_13434864,2022-05-31,29724.0,18,Female,BA.2.12.1,omicron
26063,7757,,EPI_ISL_13434884,2022-05-31,29718.0,67,Female,BA.5.5,omicron
26064,7758,,EPI_ISL_13434908,2022-05-31,29724.0,59,Female,BA.2.12.1,omicron
26065,7759,,EPI_ISL_13434866,2022-05-31,29709.0,40,Female,BA.4,omicron
26066,7760,,EPI_ISL_13434869,2022-05-31,29724.0,47,Male,BA.2.12.1,omicron
26067,7761,,EPI_ISL_13434907,2022-05-31,29724.0,62,Male,BA.2.12.1,omicron
26068,7762,,EPI_ISL_13434876,2022-05-31,29724.0,28,Female,BA.2.9,omicron
26069,7763,,EPI_ISL_13434867,2022-05-31,29724.0,36,Male,BA.2.12.1,omicron
26070,7764,,EPI_ISL_13434888,2022-05-31,29724.0,29,Male,BA.2.12.1,omicron
26071,7765,,EPI_ISL_13434895,2022-05-31,29718.0,3,Male,BA.5.5,omicron
26072,7766,,EPI_ISL_13434874,2022-05-31,29724.0,61,Female,BA.2.12.1,omicron
26073,7767,,EPI_ISL_13434879,2022-05-31,29724.0,27,Male,BA.2.12.1,omicron
26074,7768,,EPI_ISL_13434878,2022-05-31,29724.0,59,Male,BA.2.12.1,omicron
26075,7769,,EPI_ISL_13434939,2022-06-02,29724.0,57,Female,BA.2.12.1,omicron
26076,7770,,EPI_ISL_13434923,2022-06-01,29724.0,18,Female,BA.2,omicron
26077,7771,,EPI_ISL_13434932,2022-06-02,29724.0,30,Male,BA.2.12.1,omicron
26078,7772,,EPI_ISL_13434930,2022-06-02,29709.0,76,Male,BA.4.6,omicron
26079,7773,,EPI_ISL_13434881,2022-05-31,29724.0,29,Male,BA.2.12.1,omicron
26080,7774,,EPI_ISL_13434887,2022-05-31,29721.0,44,Female,BA.2,omicron
26081,7775,,EPI_ISL_13434886,2022-05-31,29724.0,49,Male,BA.2.12.1,omicron
26082,7776,,EPI_ISL_13434909,2022-05-31,29724.0,22,Male,BA.2.12.1,omicron
26083,7777,,EPI_ISL_13434892,2022-05-31,29718.0,37,Female,BA.5,omicron
26084,7778,,EPI_ISL_13434891,2022-05-31,29723.0,28,Male,BA.2.36,omicron
26085,7779,,EPI_ISL_13434885,2022-05-31,29724.0,8,Female,BA.2.12.1,omicron
26086,7780,,EPI_ISL_13434904,2022-05-31,29724.0,63,Female,BA.2.12.1,omicron
26087,7781,,EPI_ISL_13434890,2022-05-31,29724.0,75,Female,BG.2,omicron
26088,7782,,EPI_ISL_13434899,2022-05-31,29724.0,50,Male,BA.2.12.1,omicron
26089,7783,,EPI_ISL_13434889,2022-05-31,29724.0,32,Female,BA.2.12.1,omicron
26090,7784,,EPI_ISL_13434898,2022-05-31,29724.0,29,Female,BA.2.12.1,omicron
26091,7785,,EPI_ISL_13434896,2022-05-31,29723.0,22,Female,BA.2.12.1,omicron
26092,7786,,EPI_ISL_13434897,2022-05-31,29724.0,4,Male,BA.2.12.1,omicron
26093,7787,,EPI_ISL_13435026,2022-06-02,29724.0,31,Female,BA.2.12.1,omicron
26094,7788,,EPI_ISL_13435110,2022-06-03,29724.0,71,Male,BA.2.12.1,omicron
26095,7789,,EPI_ISL_13435301,2022-06-04,29724.0,52,Female,BA.2.12.1,omicron
26096,7790,,EPI_ISL_13435099,2022-06-03,29724.0,39,Male,BA.2.12.1,omicron
26097,7791,,EPI_ISL_13435086,2022-06-03,29724.0,32,Male,BA.2.12.1,omicron
26098,7792,,EPI_ISL_13704536,2022-06-14,29718.0,63,Female,BA.5.5,omicron
26099,7793,,EPI_ISL_13704552,2022-06-14,29724.0,34,Female,BA.2.12.1,omicron
26100,7794,,EPI_ISL_13704551,2022-06-14,29709.0,40,Male,BA.4.1,omicron
26101,7795,,EPI_ISL_13704571,2022-06-15,29724.0,23,Female,BA.2.12.1,omicron
26102,7796,,EPI_ISL_13704564,2022-06-14,29718.0,10,Male,BA.5.5,omicron
26103,7797,,EPI_ISL_13704572,2022-06-15,29709.0,40,Male,BA.4.1,omicron
26104,7798,,EPI_ISL_13704636,2022-06-16,29718.0,28,Female,BE.1,omicron
26105,7799,,EPI_ISL_13704665,2022-06-16,29723.0,51,Male,BA.2.12.1,omicron
26106,7800,,EPI_ISL_13704661,2022-06-16,29724.0,44,Female,BA.2.12.1,omicron
26107,7801,,EPI_ISL_13705027,2022-06-17,29724.0,34,Male,BA.2.12.1,omicron
26108,7802,,EPI_ISL_13705327,2022-06-17,29661.0,43,Female,BG.2,omicron
26109,7803,,EPI_ISL_13705808,2022-06-20,29724.0,49,Male,BA.2.12.1,omicron
26110,7804,,EPI_ISL_13704848,2022-06-17,29718.0,38,Female,BA.5.5,omicron
26111,7805,,EPI_ISL_13704819,2022-06-17,29724.0,91,Female,BA.2.12.1,omicron
26112,7806,,EPI_ISL_13704984,2022-06-17,29724.0,49,Male,BA.2.12.1,omicron
26113,7807,,EPI_ISL_13705902,2022-06-20,29687.0,36,Male,BA.5.5,omicron
26114,7808,,EPI_ISL_13704593,2022-06-15,29724.0,36,Male,BA.2.12.1,omicron
26115,7809,,EPI_ISL_13704526,2022-06-14,29724.0,52,Female,BA.2.12.1,omicron
26116,7810,,EPI_ISL_13704534,2022-06-14,29718.0,60,Female,BA.5.5,omicron
26117,7811,,EPI_ISL_13704537,2022-06-14,29724.0,66,Female,BA.2.12.1,omicron
26118,7812,,EPI_ISL_13704578,2022-06-15,29724.0,50,Male,BA.2.12.1,omicron
26119,7813,,EPI_ISL_13704546,2022-06-14,29709.0,46,Female,BA.4.1,omicron
26120,7814,,EPI_ISL_13217857,2022-05-21,29538.0,20,Male,BA.2.12.1,omicron
26121,7815,,EPI_ISL_13289857,2022-05-26,29724.0,29,Female,BA.2.12.1,omicron
26122,7816,,EPI_ISL_13706547,2022-06-21,29720.0,40,Male,BA.5.5,omicron
26123,7817,,EPI_ISL_13706548,2022-06-21,29461.0,71,Female,BA.4.1,omicron
26124,7818,,EPI_ISL_13704834,2022-06-17,29718.0,25,Female,BF.5,omicron
26125,7819,,EPI_ISL_13705058,2022-06-17,29724.0,37,Female,BA.2.12.1,omicron
26126,7820,,EPI_ISL_13705042,2022-06-17,29718.0,65,Male,BA.5.5,omicron
26127,7821,,EPI_ISL_13705014,2022-06-17,29709.0,35,Female,BA.4.6,omicron
26128,7822,,EPI_ISL_13704971,2022-06-17,29718.0,69,Female,BA.5.1.1,omicron
26129,7823,,EPI_ISL_13705003,2022-06-17,29724.0,46,Female,BA.2.12.1,omicron
26130,7824,,EPI_ISL_13705036,2022-06-17,29718.0,57,Female,BA.5.1,omicron
26131,7825,,EPI_ISL_13704985,2022-06-17,29718.0,28,Male,BF.5,omicron
26132,7826,,EPI_ISL_13704998,2022-06-17,29709.0,67,Male,BA.4.1,omicron
26133,7827,,EPI_ISL_13704922,2022-06-17,29709.0,46,Male,BA.4.6,omicron
26134,7828,,EPI_ISL_13704807,2022-06-16,29718.0,63,Male,BE.3,omicron
26135,7829,,EPI_ISL_13704806,2022-06-16,29709.0,25,Female,BA.4.6,omicron
26136,7830,,EPI_ISL_13704824,2022-06-17,29718.0,13,Male,BA.5.1.1,omicron
26137,7831,,EPI_ISL_13704823,2022-06-17,29724.0,29,Female,BA.2.12.1,omicron
26138,7832,,EPI_ISL_13704867,2022-06-17,29724.0,57,Female,BA.2.12.1,omicron
26139,7833,,EPI_ISL_13704866,2022-06-17,29718.0,49,Female,BA.5.2.1,omicron
26140,7834,,EPI_ISL_13704729,2022-06-16,29718.0,39,Male,BA.2.12.1,omicron
26141,7835,,EPI_ISL_13704609,2022-06-15,29718.0,77,Male,BA.5.5,omicron
26142,7836,,EPI_ISL_13704606,2022-06-15,29721.0,52,Male,BA.2.12.1,omicron
26143,7837,,EPI_ISL_13704734,2022-06-16,29724.0,35,Female,BA.2.81,omicron
26144,7838,,EPI_ISL_13704610,2022-06-15,29724.0,55,Male,BA.2,omicron
26145,7839,,EPI_ISL_13704732,2022-06-16,29718.0,22,Male,BA.5.5,omicron
26146,7840,,EPI_ISL_13704707,2022-06-16,29718.0,45,Male,BA.5.5,omicron
26147,7841,,EPI_ISL_13704711,2022-06-16,29724.0,30,Female,BA.2.12.1,omicron
26148,7842,,EPI_ISL_13704641,2022-06-16,29718.0,44,Female,BA.5.6,omicron
26149,7843,,EPI_ISL_13704761,2022-06-16,29724.0,23,Male,BA.2.12.1,omicron
26150,7844,,EPI_ISL_13704625,2022-06-16,29718.0,30,Male,BA.5.5,omicron
26151,7845,,EPI_ISL_13704617,2022-06-15,29718.0,23,Female,BA.5.2.1,omicron
26152,7846,,EPI_ISL_13704620,2022-06-15,29724.0,44,Female,BA.2.12.1,omicron
26153,7847,,EPI_ISL_13704670,2022-06-16,29718.0,53,Male,BA.5.5,omicron
26154,7848,,EPI_ISL_13707560,2022-06-23,29678.0,55,Female,BA.4,omicron
26155,7849,,EPI_ISL_13704589,2022-06-15,29724.0,30,Male,BA.2.12.1,omicron
26156,7850,,EPI_ISL_13704588,2022-06-15,29709.0,39,Female,BA.4.1,omicron
26157,7851,,EPI_ISL_13704584,2022-06-15,29724.0,73,Female,BA.2.12.1,omicron
26158,7852,,EPI_ISL_13704595,2022-06-15,29718.0,33,Male,BA.5.5,omicron
26159,7853,,EPI_ISL_13704582,2022-06-15,29724.0,45,Male,BA.2.12.1,omicron
26160,7854,,EPI_ISL_13704597,2022-06-15,29718.0,58,Female,BA.5.2.1,omicron
26161,7855,,EPI_ISL_13704590,2022-06-15,29724.0,51,Male,BA.2,omicron
26162,7856,,EPI_ISL_13704598,2022-06-15,29718.0,46,Female,BA.5,omicron
26163,7857,,EPI_ISL_13704604,2022-06-15,29709.0,62,Male,BA.4,omicron
26164,7858,,EPI_ISL_13704602,2022-06-15,29724.0,70,Female,BA.2.12.1,omicron
26165,7859,,EPI_ISL_13704601,2022-06-15,29724.0,30,Female,BA.2.12.1,omicron
26166,7860,,EPI_ISL_13704600,2022-06-15,29718.0,49,Male,BA.5.1.1,omicron
26167,7861,,EPI_ISL_13704524,2022-06-14,29724.0,26,Female,BA.2.12.1,omicron
26168,7862,,EPI_ISL_13704535,2022-06-14,29724.0,74,Female,BA.2.3,omicron
26169,7863,,EPI_ISL_13704575,2022-06-15,29724.0,24,Female,BA.2.12.1,omicron
26170,7864,,EPI_ISL_13704579,2022-06-15,29709.0,76,Male,BA.4.1,omicron
26171,7865,,EPI_ISL_13704541,2022-06-14,29723.0,35,Female,BA.2.12.1,omicron
26172,7866,,EPI_ISL_13704549,2022-06-14,29718.0,40,Female,BA.5.6,omicron
26173,7867,,EPI_ISL_13704544,2022-06-14,29724.0,49,Male,BA.2.12.1,omicron
26174,7868,,EPI_ISL_13704559,2022-06-14,29718.0,41,Male,BA.5.6,omicron
26175,7869,,EPI_ISL_13704542,2022-06-14,29717.0,26,Female,BA.5,omicron
26176,7870,,EPI_ISL_13704540,2022-06-14,29724.0,89,Female,BA.2.12.1,omicron
26177,7871,,EPI_ISL_13704554,2022-06-14,29704.0,64,Female,BA.5.5,omicron
26178,7872,,EPI_ISL_13704553,2022-06-14,29724.0,49,Male,BA.2.12.1,omicron
26179,7873,,EPI_ISL_13708021,2022-06-24,29720.0,44,Male,BA.5.5,omicron
26180,7874,,EPI_ISL_13225774,2022-05-21,29724.0,60,Female,BA.2.12.1,omicron
26181,7875,,EPI_ISL_13226374,2022-05-18,29724.0,42,Female,BA.2.3.16,omicron
26182,7876,,EPI_ISL_13289874,2022-05-26,29724.0,28,Female,BA.2.12.1,omicron
26183,7877,,EPI_ISL_13708382,2022-06-27,29835.0,29,Female,BA.4.6,omicron
26184,7878,,EPI_ISL_13451142,2022-06-07,29833.0,60,Female,BA.4.1,omicron
26185,7879,,EPI_ISL_13451117,2022-06-07,29842.0,49,Female,BA.5.5,omicron
26186,7880,,EPI_ISL_13451138,2022-06-07,29848.0,9,Male,BA.2.12.1,omicron
26187,7881,,EPI_ISL_13451107,2022-06-07,29844.0,19,unknown,BA.5.5,omicron
26188,7882,,EPI_ISL_13451416,2022-06-08,29850.0,51,Male,BA.2.12.1,omicron
26189,7883,,EPI_ISL_13451485,2022-06-08,29842.0,64,Male,BF.1.1,omicron
26190,7884,,EPI_ISL_13452020,2022-06-10,29850.0,34,Female,BA.2.12.1,omicron
26191,7885,,EPI_ISL_13452280,2022-06-12,29833.0,69,Female,BA.4.1,omicron
26192,7886,,EPI_ISL_13452088,2022-06-10,29850.0,49,Male,BA.2,omicron
26193,7887,,EPI_ISL_13452156,2022-06-10,29850.0,63,Female,BA.2.12.1,omicron
26194,7888,,EPI_ISL_13452243,2022-06-10,29850.0,58,Male,BA.2.12.1,omicron
26195,7889,,EPI_ISL_13452281,2022-06-12,29850.0,68,Male,BA.2.12.1,omicron
26196,7890,,EPI_ISL_13452279,2022-06-12,29810.0,56,Male,BA.2,omicron
26197,7891,,EPI_ISL_13452275,2022-06-10,29835.0,61,Female,BA.4.1,omicron
26198,7892,,EPI_ISL_13452341,2022-06-13,29850.0,32,Female,BA.2,omicron
26199,7893,,EPI_ISL_13454641,2022-06-17,29687.0,44,Female,BA.2.12.1,omicron
26200,7894,,EPI_ISL_13225164,2022-05-17,29724.0,40,Female,BA.2.12.1,omicron
26201,7895,,EPI_ISL_13188254,2022-05-27,29850.0,61,Male,BA.2.12.1,omicron
26202,7896,,EPI_ISL_13226057,2022-05-21,29724.0,33,Male,BA.2.12.1,omicron
26203,7897,,EPI_ISL_13191353,2022-05-31,29848.0,63,Male,BA.2.12.1,omicron
26204,7898,,EPI_ISL_13289668,2022-05-11,29724.0,unknown,unknown,BA.2,omicron
26205,7899,,EPI_ISL_13720249,2022-06-18,29624.0,29,Male,BA.5.2,omicron
26206,7900,,EPI_ISL_13720253,2022-06-18,29721.0,46,Male,BA.5.5,omicron
26207,7901,,EPI_ISL_13720251,2022-06-18,29688.0,60,Male,BA.5.5,omicron
26208,7902,,EPI_ISL_13720258,2022-06-18,29726.0,59,Male,BA.2.18,omicron
26209,7903,,EPI_ISL_13720259,2022-06-18,29113.0,50,Female,BA.2.12.1,omicron
26210,7904,,EPI_ISL_13720428,2022-06-20,29720.0,5,Male,BA.5.5,omicron
26211,7905,,EPI_ISL_13720439,2022-06-20,29720.0,71,Female,BA.5.5,omicron
26212,7906,,EPI_ISL_13720369,2022-06-19,29657.0,48,Male,BA.5,omicron
26213,7907,,EPI_ISL_13720380,2022-06-19,29687.0,28,Female,BA.5.2.1,omicron
26214,7908,,EPI_ISL_13720370,2022-06-19,29693.0,64,Male,BA.2.12.1,omicron
26215,7909,,EPI_ISL_13720438,2022-06-20,29189.0,37,Female,BA.4.6,omicron
26216,7910,,EPI_ISL_13720555,2022-06-21,29720.0,26,Female,BF.1,omicron
26217,7911,,EPI_ISL_13720558,2022-06-21,29693.0,29,Male,BA.2.12.1,omicron
26218,7912,,EPI_ISL_13720531,2022-06-21,29583.0,30,Female,BA.4,omicron
26219,7913,,EPI_ISL_13720675,2022-06-21,29625.0,33,Male,BA.5.2.1,omicron
26220,7914,,EPI_ISL_13720636,2022-06-21,29720.0,66,Male,BA.5.2.1,omicron
26221,7915,,EPI_ISL_13720671,2022-06-21,29583.0,55,Female,BA.4.6,omicron
26222,7916,,EPI_ISL_13720662,2022-06-21,29687.0,22,Female,BA.5.5,omicron
26223,7917,,EPI_ISL_13720801,2022-06-22,29693.0,59,Female,BA.2.18,omicron
26224,7918,,EPI_ISL_13720891,2022-06-22,29631.0,44,Male,BA.2.38,omicron
26225,7919,,EPI_ISL_13720873,2022-06-22,29616.0,17,Female,BA.4,omicron
26226,7920,,EPI_ISL_13721753,2022-06-23,29618.0,9,Female,BA.4,omicron
26227,7921,,EPI_ISL_13721857,2022-06-23,29382.0,69,Female,BA.2.3.6,omicron
26228,7922,,EPI_ISL_13721879,2022-06-23,29649.0,71,Female,BA.2.9,omicron
26229,7923,,EPI_ISL_13722576,2022-06-24,29720.0,64,Female,BA.5.2.1,omicron
26230,7924,,EPI_ISL_13722583,2022-06-24,29663.0,59,Female,BA.2.12.1,omicron
26231,7925,,EPI_ISL_13722584,2022-06-24,29382.0,65,Male,BA.2,omicron
26232,7926,,EPI_ISL_13722578,2022-06-24,29446.0,31,Female,BA.4.1,omicron
26233,7927,,EPI_ISL_13120996,2022-05-17,29850.0,36,Female,BA.2.12.1,omicron
26234,7928,,EPI_ISL_13432616,2022-06-01,29724.0,58,Female,BA.2.12.1,omicron
26235,7929,,EPI_ISL_13432618,2022-06-01,29724.0,60,Female,BA.2.9,omicron
26236,7930,,EPI_ISL_13529319,2022-06-10,29718.0,58,Male,BA.5.5,omicron
26237,7931,,EPI_ISL_13432700,2022-06-01,29709.0,52,Female,BA.4.1,omicron
26238,7932,,EPI_ISL_13225688,2022-05-20,29724.0,42,Female,BA.2.12.1,omicron
26239,7933,,EPI_ISL_13432701,2022-06-01,29724.0,34,Female,BA.2.12.1,omicron
26240,7934,,EPI_ISL_13754882,2022-06-22,29692.0,17,Female,BA.5.5,omicron
26241,7935,,EPI_ISL_13757067,2022-06-22,29820.0,43,Female,BA.4.1,omicron
26242,7936,,EPI_ISL_13757128,2022-06-22,29820.0,43,Male,BA.4.1,omicron
26243,7937,,EPI_ISL_13757474,2022-06-23,29844.0,35,Female,BA.5.5,omicron
26244,7938,,EPI_ISL_13757672,2022-06-23,29842.0,32,Female,BA.5.1,omicron
26245,7939,,EPI_ISL_13757751,2022-06-24,29833.0,21,Male,BA.4.1,omicron
26246,7940,,EPI_ISL_13758066,2022-06-24,29835.0,28,Female,BA.4.6,omicron
26247,7941,,EPI_ISL_13758084,2022-06-24,29844.0,24,Male,BA.5.2,omicron
26248,7942,,EPI_ISL_13759245,2022-06-27,29835.0,6,Female,BA.4.6,omicron
26249,7943,,EPI_ISL_13432710,2022-06-01,29724.0,24,Female,BA.2.12.1,omicron
26250,7944,,EPI_ISL_13432711,2022-06-01,29718.0,68,Female,BA.5.5,omicron
26251,7945,,EPI_ISL_13432913,2022-06-02,29724.0,47,Male,BA.2.12.1,omicron
